242 166 0,741264333477437

307 166 0,878505894089477

403 166 0

224 167 0,905984521035045

224 167 0,864816556909884

228 167 0,916982363710007

311 167 0,78954984611824

186 168 0,957438924215047

304 169 0,797738802064967

178 169 0,946106533021529

313 169 0,806320171966443

313 169 0,829813462097639

317 169 0,917116936500441

306 170 0,864719404673884

163 171 0,961869485077269

201 171 0,973974418265888

309 172 0,859742754485178

309 172 0,898120745639413

236 172 0,811776058326438

257 173 0,937666908404335

299 172 0,819035660679263

218 173 0,656110380483825

302 173 0,780631220305979

221 174 0,866389572273706

296 175 0,879836732701853

232 176 0,890730755494882

299 176 0,957882843405813

157 178 0,939117093474439

256 177 0,854700475021994

159 179 0,921569214633829

202 179 0,935642827461702

209 179 0,959006782478523

298 179 0,921792792066633

298 179 0,931325212834296

293 179 0,829184007473448

221 180 0,750624859217893

266 181 0,832271904541419

196 181 0,915626699564971

257 181 0,670656000410575

257 181 0,675664800851575

209 182 0,718247621696789

290 182 0,841749682739795

234 185 0,840830264801079

139 186 0,786693167197998

151 186 0,934813579736531

226 187 0,847083703852671

190 188 0,958805352416157

116 189 0,94143186622454

220 189 0,657511907954038

354 190 0,667749069090086

192 191 0,88229439421885

296 191 0,831900188340593

123 191 0,686576314874014

279 192 0,890614613053109

260 192 0,908921094872097

166 192 0,854561409567945

169 193 0,841150391051187

429 193 0

158 193 0,96348037726458

262 194 0,673057695286375

255 195 0,863558438149782

124 197 0

155 197 0,927426325819201

349 198 0,698189251671583

386 198 0,669265385464373

254 199 0,844644947577563

343 199 0,750611710333065

343 199 0,706899168276653

158 200 0,902466405262529

226 200 0,819348769143127

126 201 0,940904872240915

194 202 0,857509658677566

194 202 0,856772722757208

238 201 0,800637772038443

267 202 0,94327976377511

259 202 0,896815478488186

314 202 0,947963671531663

345 202 0,75700162333812

345 202 0,791862579661836

380 202 0,784771774578266

160 204 0,875366050814249

160 204 0,927970609570555

232 204 0,65437515952934

364 204 0,859074039010968

191 205 0,783052874654654

195 205 0,768917917801865

252 205 0,879303175058876

252 205 0,895167335976799

188 206 0,884740913047858

237 206 0,72750492833749

243 206 0,811639358934817

144 207 0,831039950092035

266 207 0,540181691840698

165 209 0,904620408130935

246 209 0,852643671678833

246 209 0,880907103716919

423 208 0,730413778079869

141 209 0,945133294715008

171 210 0,924016451415929

171 210 0,849944353945894

418 210 0,75036026118456

182 211 0,810654424704914

171 213 0,9494733394631

307 214 0,799328261643558

265 216 0,896558538062087

252 216 0,921999074870283

310 216 0,954846653868886

161 217 0,892106472821415

147 217 0,826545434041354

229 217 0,790872425664053

203 218 0,900142596701904

25 219 0,735111008354193

180 219 0,754543697098122

139 219 0,911576453287632

211 220 0,805304949705888

245 220 0,722025383415179

215 220 0,715993806854665

215 220 0,620336704907297

248 221 0,838078605845819

177 221 0,85169108634575

232 221 0,899097898538983

232 221 0,949595792949301

251 221 0,700866506647181

224 222 0,596597497680202

271 222 0,89263735420561

295 222 0,808783369102137

229 223 0,617903085949023

254 223 0,933625425693461

227 224 0

268 224 0,944198203074802

245 224 0,919539068114015

292 225 0,92202117449109

270 226 0,857111907767392

285 226 0,954362161631319

217 227 0,679843442159508

289 227 0,858934718937665

162 227 0,915480907763855

185 228 0,915109291455119

185 228 0,932290119920555

261 228 0,880117711263045

261 228 0,770314387292296

207 228 0,823944172299213

187 230 0,664086955602382

259 230 0,850730828261143

238 231 0,856093654801928

172 231 0,686887566749089

266 231 0,916820328156569

183 233 0,693785674433695

371 234 0,497738267385756

158 235 0,891944115378889

346 235 0,811639058465482

280 235 0,952839753719864

191 236 0,783993411590214

235 236 0,806824413932649

238 236 0,820519420329738

262 236 0,69596537263022

262 236 0,806721848642086

134 238 0,939892694697782

175 237 0,623525243382303

233 238 0,869220427918515

375 237 0,592345141654194

375 237 0,640595534260029

129 238 0,922960980938517

249 239 0,781996570184633

227 242 0,835671805839824

266 242 0,863425673210999

133 242 0,824294259811588

141 242 0,874364305599134

213 242 0,926274973104644

213 242 0,936718799288794

156 243 0,871473458325615

235 243 0,941955636373633

359 243 0,762349084960669

134 244 0,46387857351087

187 245 0,639261840805296

130 247 0,784706053972171

146 247 0,87592555523912

226 247 0,95623459912739

229 248 0,69127895978605

206 248 0,793317282169837

146 250 0,784016288140926

156 250 0,889102447007534

227 250 0,765552183429014

127 251 0,81334872599582

224 251 0,845982073361242

230 251 0,931789562797386

278 252 0,878562533928867

278 252 0,803978475947426

139 253 0,649981225425137

139 253 0,716940559336173

340 253 0,897821914655712

386 253 0,885264783618615

145 254 0,64932631059206

269 254 0,471321772402754

335 254 0,720751683111452

223 255 0,933711524510307

220 256 0,917003432622604

226 256 0,951881707283074

282 256 0,759014088729995

160 258 0

222 257 0,886523777772512

140 258 0,782441618885836

360 258 0,932516565895997

218 259 0,897705323928309

148 261 0,743195277972465

202 260 0,671293269519165

346 261 0,826022859276738

220 261 0,842777383913275

166 262 0,716377615239335

195 263 0,792010874735641

107 263 0,872208411522292

149 264 0,783775444545185

200 265 0,815639767475533

229 265 0,959396667258316

176 266 0,703899940905903

238 266 0,863714550383425

265 265 0,739436809830677

265 265 0,754172529090489

214 266 0,820409298125599

270 266 0,563316950009499

132 266 0,712500424902059

145 267 0,863392332318556

219 267 0,974906318012737

273 268 0,816985005901647

111 269 0,617281278477725

185 269 0,899202978258953

185 269 0,87280631229182

165 269 0,939500630012432

209 269 0,645071512974088

150 270 0,584751145941041

160 270 0,777622650444085

331 270 0,800401722156668

213 272 0,837537540555285

322 271 0,924286137757899

280 273 0,807896360957006

189 273 0,850434491989908

189 273 0,850364723995612

197 274 0,892691508766881

162 274 0,499695404305049

160 275 0,665375530015263

300 275 0,796425710109352

359 275 0,842059636543537

442 276 0,977085080387305

442 276 0,977667086973448

117 276 0,802165152941035

205 276 0,917983045328347

208 276 0,909423781230184

283 277 0,914634460013739

320 276 0,965385962463872

101 277 0,785055896159134

324 277 0,894820844842713

361 278 0,825191809889542

361 278 0,823307624940583

128 280 0,893836764188141

155 280 0,629612073321677

155 280 0,639759545432644

323 280 0,815568501411927

283 280 0,958391070083981

333 280 0,918389342607567

358 280 0,871444626490831

388 280 0,813510780147911

206 280 0,940988915205726

286 281 0,990186705398897

162 281 0,640124357914646

261 281 0,953893348223881

91 282 0,773775604861512

91 282 0,836370503752461

128 283 0,856685425355862

201 283 0,839928292876285

375 283 0,653120056743938

274 285 0,767339415398224

109 285 0,924324516688632

147 285 0,614840892116675

97 286 0,828271446699349

158 286 0,735942564894554

163 287 0,640600185001454

375 287 0,57273982452408

118 288 0,699587636926595

94 289 0,755804177574516

198 288 0,879598268113699

135 289 0,84982177659124

115 290 0,752339579972115

179 290 0,696865895621194

380 290 0,77600214525598

125 290 0,869211494707965

136 291 0,754173775043508

4 291 0,967577552884852

4 291 0,969071016236628

156 292 0,805371199732327

197 292 0,683298398724299

84 293 0,985782224659566

374 293 0,820229212749578

115 294 0,775848142528181

80 294 0,922348737473424

85 295 0,781515653964393

149 297 0,872607007147497

197 297 0,967875075637775

357 296 0,734642622232001

265 298 0,986749339291149

265 298 0,981230950127098

214 298 0,629131889002892

374 298 0,865931169324068

348 299 0,750058234712005

360 299 0,954884087594047

195 301 0,954042385458692

110 301 0,766581046690256

110 301 0,753964889374942

114 302 0,730228545058663

385 301 0,796880873164188

130 302 0,601053469076577

228 302 0,955793795488115

159 303 0,684280905397264

93 303 0,8618511029005

209 304 0,75587100243163

190 305 0,861463999137242

193 305 0,855513064409672

100 306 0,762867891858704

358 306 0,927154720338215

120 307 0,693320154350589

132 307 0,688426350671218

122 307 0,910460430390049

74 308 0,859612910701392

191 308 0,848042352110225

320 309 0,824287617149485

156 309 0,847089848023494

167 310 0,795763364390378

160 311 0,788358662316237

126 312 0,836913619648136

190 312 0,964630728781221

169 313 0,638634545518721

112 314 0,851748226690603

312 314 0,956001571721512

216 315 0,83566475034364

90 316 0,565556656654533

97 316 0,764388948290244

219 316 0,827379941601367

100 317 0,839967285978972

100 317 0,636791337145957

113 318 0,854447322653943

113 318 0,856539061627618

194 318 0,644655615158855

397 318 0,686273225339998

121 319 0,889818701001188

283 319 0,948137174107188

91 321 0,60552399095207

110 323 0,913722404609953

164 323 0,802721859426536

164 323 0,785206645037833

99 324 0,911413545589

213 325 0,742972362293435

113 325 0

116 326 0,782260729047951

116 326 0,806012290836752

203 326 0,820591455536529

138 327 0,695366831743364

161 327 0,848993253628207

314 327 0,985869998536886

202 328 0,65761133050819

82 330 0,926676433371049

213 330 0,769365575857866

177 331 0,861513456679382

177 331 0,802750300246293

101 332 0,522252862928944

83 332 0,932232457254972

129 332 0,772039632895306

314 336 0,973022312165341

79 337 0,91675362303672

163 337 0,966689446859018

80 339 0,93378277402779

142 339 0,702844167794159

155 339 0,64463377724245

133 340 0,904220369286088

278 339 0,931454782577941

278 339 0,912204809128659

76 340 0,926592880883362

144 341 0,841228474048784

152 342 0,701143512522183

77 342 0,917036341953219

217 343 0,855945115524312

92 345 0,698148282689941

306 344 0,959384672521216

312 345 0,920971059585049

303 346 0,925336178387048

108 347 0,612360005652109

121 347 0,869380032865146

153 347 0,519633496218004

393 347 0,960361815064059

19 347 0,731203987304949

328 347 0,846195751663514

346 348 0,652620317923069

188 349 0,813986932971375

190 349 0,914717564216517

190 349 0,893761931677089

166 351 0,896803816583724

224 350 0,641138498056152

224 350 0,570243317018625

131 351 0,73961171102959

131 351 0,695850202911742

178 350 0,779495649256449

221 350 0,939908540713536

358 350 0,911148488847168

71 351 0,941739694860837

166 351 0,900716578424775

137 352 0,844983619952332

268 352 0,909622481726042

314 352 0,894626947979271

368 352 0,749094374270159

69 353 0,961221551855195

69 353 0,956764432095871

65 354 0,897966615318382

110 354 0,966250608960193

110 354 0,963262411374613

172 353 0,915243251538415

284 354 0,868456008365116

67 355 0,946567684957253

206 355 0,799005078012126

102 357 0,789087523218901

361 356 0,790267787831981

158 357 0,906328249467342

62 357 0,928180248689434

287 358 0,864365284890411

302 359 0,951102006114439

101 359 0

131 360 0,750445279887244

123 361 0,747383007871852

129 361 0,582062607441872

224 361 0,785448917862618

79 361 0,885344092306953

103 363 0,650325829489449

103 363 0,635104463791655

147 363 0,850263944402296

94 364 0,674874351039828

100 364 0,64727720168525

222 364 0,748958063698715

369 364 0,699513324159624

74 365 0,936882551303457

77 365 0,867632560898767

133 365 0,682119133388613

137 365 0,758812480353501

213 365 0,881457460119209

225 365 0,824498662848539

166 366 0,680881904450303

155 367 0,896155435433008

158 367 0,696995513427808

310 367 0,928045027867185

153 368 0,858229053065689

223 368 0,925305890063204

223 368 0,958845637730855

20 368 0

147 368 0,857090106669014

132 369 0,819741536446552

132 369 0,9331712741426

102 370 0,865151984918341

129 370 0,828430281601019

232 370 0,817236473380276

385 371 0,941848883865808

385 371 0,961749790420134

111 372 0,734032584047309

224 372 0,900651612232318

153 373 0,83320059119293

348 374 0,793266796240692

177 374 0,761561344371009

159 374 0,640419838897707

134 376 0,810480294769245

104 376 0,706976917165012

144 376 0,723985054768637

351 376 0,876641317142969

147 376 0,87235190649282

86 377 0,800212336193593

91 378 0,753137493744

226 379 0,600359403577634

156 380 0,713430132445136

76 380 0,825923928364075

99 380 0,808958407421903

139 380 0,902348743542773

190 380 0,887824862150301

190 380 0,878967092050778

229 380 0,740636801067683

85 380 0,655442444755204

119 380 0,59516249957067

151 382 0,813102366971599

111 385 0,782976931221038

190 386 0,971906536966047

101 387 0,861022630766954

154 386 0,874193490024747

302 386 0,771521933093579

243 387 0,790634973931118

91 388 0,547598532931828

119 388 0,798223683743981

152 389 0,533745387031969

283 388 0,919563630964562

294 388 0,937826805458763

294 388 0,910622677011395

69 389 0,858583718401475

69 389 0,822517869963412

122 389 0,847101950501506

354 390 0,915285364510652

85 390 0,73423178853111

114 391 0,832450686966715

67 391 0,833460152179933

190 391 0,827410194009023

190 391 0,801156658285184

349 391 0,903845577686194

79 392 0,661167262735498

68 394 0,682584197553128

237 394 0,876126024919367

390 394 0,918516841994551

74 394 0,717157422781476

85 394 0,583698207018743

146 395 0,549387247582452

371 395 0,81696471002668

125 395 0,856538695790298

151 396 0,899148751785093

61 396 0,933154834832651

76 396 0,914514959159095

76 396 0,89145120967604

103 396 0,9063745947545

122 396 0,919862637873442

122 396 0,877968756385334

154 396 0,899983942118391

154 396 0,853595264291529

93 397 0,820839547853905

93 397 0,827006817194923

129 397 0,744571954685095

129 397 0,728411505486087

168 397 0,801051850342121

177 397 0,906684347085233

373 397 0,554890445784061

101 398 0,579807470600788

119 398 0,922536478768954

414 398 0,904146261537851

126 399 0,737596035109913

126 399 0,700393111518306

180 398 0,892477322955952

131 400 0,760037646079655

172 400 0,740974321523533

136 401 0,860269183205437

490 401 0,962098631547112

94 402 0,901048926554112

112 402 0,928168617574635

126 402 0,877412279388457

126 402 0,768648488765175

65 402 0,858019461315812

149 404 0,754533379446146

104 404 0,87676351410119

104 404 0,859707771693456

209 404 0,79597179869069

209 404 0,869220121651255

90 405 0,889844885687995

228 405 0,875221044759254

91 405 0,790530579748212

101 407 0,864909048547944

101 407 0,871333067515096

140 408 0,729961556670737

75 410 0,83603480897763

187 410 0,663928344602766

128 410 0,649557951587279

250 410 0,866162910638912

250 410 0,907315082636627

421 410 0,950574778974218

237 411 0,458489591277035

98 412 0,844009970669793

98 412 0,857981643825276

253 412 0,782689270596357

368 413 0,795679718489275

62 414 0,845245598511714

67 414 0,673802844030033

86 416 0,712076577437012

96 415 0,876637713376362

186 415 0,733492234821782

91 417 0,710949719302293

172 416 0,856851750457491

172 416 0,865170834468485

169 417 0,768054413999917

80 417 0,875022942779052

172 416 0,856851750457491

172 416 0,865170834468485

221 418 0,898163740411136

111 419 0,859967471474276

111 419 0,838246195262726

365 419 0,697813179662179

365 419 0,704593734582625

86 420 0,744385390260341

86 420 0,757919394119192

367 420 0,901904708677601

151 421 0,939474646110672

126 422 0,688549864413437

126 422 0,814789728368699

135 422 0,889427474330795

159 422 0,896055550851382

132 425 0,483923854043167

132 425 0,788612131595767

253 425 0,9382502203031

197 427 0,801776576593977

173 427 0,586629464121659

191 427 0,548436832035987

230 427 0,920978200815394

194 428 0,878857704002674

194 428 0,879465861963286

229 429 0,812952728556132

128 429 0,65892206997172

116 431 0,711850535853582

163 431 0,655337942434776

78 432 0

78 432 0,792574316287668

168 433 0,758728131251216

100 435 0,832442713796175

180 435 0,745469434708158

124 436 0,627228446849581

142 436 0,589742153009496

78 437 0,474175382580117

106 437 0,624627979044752

71 439 0,6317993312693

135 439 0,523853309418524

149 440 0,808969773983276

149 440 0,829077905700692

162 439 0,504392370901357

138 441 0,783146099616201

206 442 0,645459829390153

113 442 0,741805535909101

176 442 0,799074047725016

92 442 0,805421877137808

92 442 0,815559040568523

189 442 0,86112786769584

212 443 0,81543479700952

508 444 0,920654046523336

508 444 0,915129060978807

89 445 0,787958379967469

174 445 0,610645020101843

191 445 0,839274868995051

191 445 0,865356813495987

244 446 0,985553219427995

499 446 0,899744374361035

140 447 0,690784854767756

62 449 0,916049847424599

170 450 0,708471233490563

86 452 0,85665224378015

89 453 0,918277201892382

89 453 0,915798300716651

89 453 0,918277201892382

89 453 0,915798300716651

61 454 0,943343962866518

61 454 0,933952306137972

150 455 0,905885356809918

68 456 0,532981863652411

176 455 0,818448415841185

120 456 0,750756116766076

83 457 0,743782631931073

140 457 0,791949481747913

152 457 0,603955139049618

63 459 0,861934094802947

63 459 0,835111990511554

84 459 0,801185697371857

25 459 0,854355221909438

68 459 0,657943415006371

185 460 0,779904071768503

171 461 0,649315518156528

168 462 0,599117599732619

63 462 0,962166500925168

139 465 0,895113132405433

131 466 0,772288602683754

185 466 0,84939648419964

429 467 0,928420883156299

74 468 0,740135914113427

155 468 0,510023221748637

117 469 0,853244924781189

162 469 0,888192814010257

167 469 0,756155134868746

167 469 0,753215292618261

101 470 0,791757306763895

101 470 0,853278966768174

153 470 0,8312948985516

64 471 0,649496164757469

77 471 0,577053992177037

77 471 0,649032941964782

134 470 0,797189881801635

134 470 0,726810435820789

131 472 0,831148207703248

198 472 0,769701176023635

122 473 0,870779659971731

150 474 0,835020444448465

67 475 0,869367842470563

133 474 0,829283377248312

136 475 0,756296627126341

330 475 0,972092386184492

158 475 0,733208203792143

465 475 0,845560206744211

95 475 0,86914943369083

95 475 0,805988623149011

59 478 0,880331286094559

166 478 0,796995062623483

475 480 0,686884443785009

134 480 0,647795710265396

125 482 0,74158722870157

506 482 0,876719376118887

150 483 0,849610856744746

150 483 0,777142109091269

163 483 0,920207921574417

163 483 0,922775844784514

63 483 0,74515893173661

123 484 0,825489107379559

98 485 0,61292702394599

107 486 0,688804869837894

188 487 0,933956560124705

63 488 0,547229272582561

154 488 0,52317322629616

136 490 0,764373055292745

162 490 0,756442309300977

134 490 0,913877593234451

134 490 0,724278537969051

124 491 0,826735932624604

69 493 0,699893660552823

64 494 0,741306594125355

163 495 0

5 496 0,95512039329041

109 497 0,73944336627163

109 497 0,804546154062955

176 497 0,778933099769914

187 498 0,842408196322564

446 499 0,903857501294883

123 500 0,598638019493623

100 501 0,949245509140249

6 502 0,827319291506991

98 504 0,722269643339249

505 503 0,771321865254083

63 505 0,903834286326209

489 507 0,635518204008317

61 508 0,71674374886545

61 509 0,604270717362816

177 509 0,71157793818652

79 510 0,703033293473171

79 510 0,741075949645162

233 43 0

206 46 0

245 50 0

186 53 0,893206632566572

266 59 0,862089824856367

269 61 0

509 62 0,561194367900604

509 62 0

483 72 0

483 72 0

271 82 0

260 83 0

257 84 0

251 87 0

240 94 0,725116156454989

286 94 0

506 94 0,736689659721481

235 97 0

274 98 0,755240032405961

316 98 0,89681232889072

228 98 0

186 108 0,840750741329838

200 113 0,857754190799727

208 116 0

204 119 0,728888663388041

123 121 0

186 122 0,842680520563665

186 122 0

150 123 0

150 123 0

183 124 0,750630137330316

198 124 0

408 126 0

408 126 0

225 128 0

188 132 0,870197307110508

193 132 0,884118712236915

204 132 0

297 133 0,813278946908658

120 137 0

195 139 0

208 140 0,715751390967958

372 140 0

279 140 0

241 141 0,900649960976732

241 141 0,894179969255726

301 141 0

350 144 0

173 148 0,731690191273407

227 148 0,919145585657041

238 148 0,721771646588012

277 151 0,861346635274132

227 152 0,850565231288514

227 152 0

231 153 0

121 154 0

325 155 0,863914909137305

287 156 0,841561422209669

120 158 0,925518525805288

310 160 0,82695838647076

164 161 0,856674711002673

212 161 0

181 161 0

302 162 0

302 162 0

429 164 0,805001178606805

160 164 0

212 165 0,888177137344757

212 165 0

318 166 0

257 168 0

303 169 0,784907028280059

116 170 0,829124088369544

150 170 0

248 170 0,788167719487322

248 170 0

248 170 0

119 172 0,93216102335195

230 172 0

386 172 0

313 174 0

216 175 0,7314749743323

201 175 0,76857197522519

201 175 0,773047615437227

201 175 0,722445823660813

171 177 0

216 179 0

216 179 0

231 178 0

231 178 0

307 178 0

405 178 0

364 182 0

249 182 0,790249214159869

283 184 0,691276811717934

287 185 0,817412751823406

219 187 0

231 186 0

289 187 0,475813356497206

380 189 0

357 192 0

388 192 0,882169222942914

349 193 0

380 193 0

441 193 0

385 195 0,900785308070167

345 196 0

166 196 0,834812369487904

148 197 0

278 197 0,623150122566335

274 200 0,684068476527145

123 201 0

136 202 0

218 202 0

263 202 0

371 202 0,724183688581113

249 203 0,631637045164248

142 204 0

221 204 0,884429602960416

269 204 0

324 206 0

263 206 0

205 207 0

150 207 0

361 209 0,813563414967952

189 211 0

275 212 0,787012350784848

185 217 0

210 218 0

255 217 0,587369159754287

299 217 0,775319371171542

165 218 0

214 220 0,806504930498081

214 220 0,719937351908519

257 219 0,810432156625468

264 221 0,768047718885266

261 222 0

290 222 0

343 223 0

181 227 0,782948339786762

139 227 0,429216233793729

175 227 0,542296920548016

228 231 0

213 232 0,600141446124813

173 234 0,855632053286782

173 234 0,781974759032343

259 237 0

187 239 0,569576096754491

203 240 0

346 239 0,827572831499368

173 242 0

173 242 0,868422748565352

215 243 0,502800240851395

127 246 0

127 246 0,850448695793101

173 247 0

203 250 0

338 250 0

349 252 0

132 252 0,662682446104608

333 252 0

344 253 0

131 255 0

179 258 0,668811046985015

107 259 0

112 261 0

112 261 0

134 260 0

134 260 0,770882108878982

114 264 0

359 264 0

128 266 0,729665881917971

101 268 0,622141270502465

283 268 0

333 268 0

222 268 0,689363860634203

261 273 0

109 273 0

128 274 0

144 275 0

325 275 0

345 277 0

345 277 0

328 278 0

336 278 0

132 279 0

256 279 0

407 281 0

411 281 0

160 283 0,468647634802058

284 284 0

132 286 0

153 287 0

218 287 0,848070853995047

150 288 0,800654296454794

104 289 0

104 289 0

98 290 0

165 290 0

204 290 0

108 292 0

100 293 0

130 294 0

201 296 0

119 297 0,81259321795822

109 298 0,549682918668096

122 299 0,623030028012779

199 299 0

357 301 0,70683734623962

177 302 0

401 302 0

121 303 0

320 304 0

89 305 0,767979518383975

153 305 0

180 305 0

403 306 0

77 307 0,823378418482051

162 309 0,740300364594921

72 310 0

376 311 0

213 312 0,676404635037731

204 313 0

397 314 0

94 316 0,638170267217478

74 318 0,821019433329046

185 318 0

143 320 0,804047525440438

124 320 0,678297822899134

128 322 0

192 325 0

287 325 0

220 326 0

299 326 0

363 327 0,735811436540279

119 327 0,631930481057799

102 329 0

186 329 0

304 329 0,866066322988378

145 331 0,601705549377178

136 332 0

86 333 0,820460369223884

305 334 0

118 335 0,661356693911742

309 338 0,89267408113099

98 338 0

354 339 0,620188294574095

101 339 0

213 339 0

306 341 0,736939427013424

306 341 0

